user_id,session_id,turn_index,timestamp,channel,modality,persona,utterance,true_intent,predicted_intent,confidence,is_fallback,is_correct,response_time_ms,time_to_first_response_ms,csat,frustrated_signal
U8a26273e,Sf3b2aa0bcf,0,2026-08-28T23:22:00,web,text,leisure,How do I connect to the airport Wi-Fi?,wifi,wifi,0.637,False,True,879,307,4,False
U8a26273e,Sf3b2aa0bcf,1,2026-08-28T23:23:12,web,text,leisure,Where are the self check-in kiosks?,self_checkin_kiosk,self_checkin_kiosk,0.71,False,True,559,328,5,False
U8a26273e,Sf3b2aa0bcf,2,2026-08-28T23:23:44,web,text,leisure,How do I get to baggage claim?,baggage_claim,baggage_claim,0.986,False,True,695,321,4,False
U1bc98ea9,S21111dc923,0,2026-09-06T00:19:00,mobile_app,voice,business,Where is gate C3?,find_gate,find_gate,0.857,False,True,2423,867,5,False
U1bc98ea9,S21111dc923,1,2026-09-06T00:19:48,mobile_app,text,business,Where is gate B12?,find_gate,find_gate,0.608,False,True,815,478,4,False
U98dc9974,S792f56d4bb,0,2026-09-06T07:30:00,in_terminal_wifi,text,transit,Where is the duty-free shop?,duty_free,duty_free,0.827,False,True,1421,846,5,False
U98dc9974,S792f56d4bb,1,2026-09-06T07:30:12,in_terminal_wifi,text,transit,Can you tell me how to get to gate A5?,find_gate,find_gate,0.731,False,True,704,268,5,False
U98dc9974,S7c3f0991cd,0,2026-09-01T07:32:00,in_terminal_wifi,voice,transit,Is there a lounge near terminal 2?,lounge,lounge,0.847,False,True,2234,879,5,False
U98dc9974,S7c3f0991cd,1,2026-09-01T07:33:05,in_terminal_wifi,text,transit,Where is gate B12?,find_gate,find_gate,0.793,False,True,996,410,5,False
U98dc9974,S7c3f0991cd,2,2026-09-01T07:34:02,in_terminal_wifi,voice,transit,Where can I take a shower?,shower_facility,shower_facility,0.824,False,True,1864,970,5,False
U98dc9974,S7c3f0991cd,3,2026-09-01T07:35:13,in_terminal_wifi,text,transit,Where is the customs declaration desk?,customs,customs,0.74,False,True,352,125,5,False
U98dc9974,Sc9be454e71,0,2026-08-26T03:33:00,web,text,transit,"I have a connecting flight, where do I go?",transit_connection,fallback,0.43,True,False,932,341,1,False
U98dc9974,Sc9be454e71,1,2026-08-26T03:33:41,web,text,transit,"I have a connecting flight, where do I go?",transit_connection,boarding_time,0.506,False,False,833,325,2,False
U98dc9974,Sc9be454e71,2,2026-08-26T03:35:02,web,text,transit,"Do I need to declare anything at customs? for the third time,",customs,customs,0.739,False,True,507,203,4,True
U98dc9974,S777dfab7c1,0,2026-08-25T16:03:00,web,text,transit,Where can I relax before my flight in terminal 2?,lounge,lounge,0.727,False,True,704,397,5,False
U98dc9974,S777dfab7c1,1,2026-08-25T16:03:35,web,text,transit,Where can I exchange money?,currency_exchange,currency_exchange,0.99,False,True,461,260,4,False
U98dc9974,S777dfab7c1,2,2026-08-25T16:03:52,web,text,transit,Is there somewhere to charge my laptop?,charging_station,charging_station,0.582,False,True,704,356,5,False
U98dc9974,S777dfab7c1,3,2026-08-25T16:04:52,web,text,transit,Where is the transfer desk for connecting passengers?,transfer_desk,transfer_desk,0.582,False,True,736,316,4,False
U98dc9974,S5dd9dbafff,0,2026-08-30T17:28:00,web,text,transit,Where can I take a shower?,shower_facility,shower_facility,0.671,False,True,740,369,4,False
U98dc9974,Sc2cc3f1dba,0,2026-09-03T05:26:00,mobile_app,text,transit,"I have a connecting flight, where do I go?",transit_connection,transit_connection,0.57,False,True,666,397,5,False
U98dc9974,Sc2cc3f1dba,1,2026-09-03T05:26:51,mobile_app,text,transit,Where is gate C3?,find_gate,gate_change,0.772,False,False,958,478,2,False
U98dc9974,Sc2cc3f1dba,2,2026-09-03T05:28:12,mobile_app,text,transit,"My phone is dead, where can I charge it?",charging_station,charging_station,0.753,False,True,669,339,5,False
U98dc9974,Sc2cc3f1dba,3,2026-09-03T05:28:54,mobile_app,voice,transit,"I have a connecting flight, where do I go?",transit_connection,transfer_desk,0.528,False,False,3614,1732,2,False
U5cdb8ea1,Sfd7729a3f8,0,2026-08-29T00:56:00,web,text,transit,"I need special assistance, I use a wheelchair.",special_assistance,medical_assistance,0.521,False,False,595,316,2,False
U5cdb8ea1,Sfd7729a3f8,1,2026-08-29T00:56:45,web,text,transit,Where can I pray at the airport?,prayer_room,prayer_room,0.784,False,True,574,236,4,False
U5cdb8ea1,Sfd7729a3f8,2,2026-08-29T00:57:54,web,image,transit,Where can I take a shower?,shower_facility,shower_facility,0.674,False,True,1452,865,5,False
U5cdb8ea1,Sfd7729a3f8,3,2026-08-29T00:58:02,web,text,transit,Which bus goes to the city centre?,bus_stop,bus_stop,0.774,False,True,1167,489,5,False
U5cdb8ea1,Sfd7729a3f8,4,2026-08-29T00:59:22,web,text,transit,Where do I go through passport control?,immigration,immigration,0.718,False,True,694,274,4,False
U5cdb8ea1,Sfd7729a3f8,5,2026-08-29T01:00:16,web,image,transit,Where can I take a shower?,shower_facility,shower_facility,0.819,False,True,1028,561,5,False
Uda45a43d,S5bb543dc7f,0,2026-09-03T06:00:00,web,text,business,Is there a rest area or sleep pods?,sleeping_area,sleeping_area,0.99,False,True,573,279,4,False
Uda45a43d,S5bb543dc7f,1,2026-09-03T06:00:38,web,text,business,Where is a power outlet in the terminal?,charging_station,charging_station,0.786,False,True,920,342,4,False
Uda45a43d,S5bb543dc7f,2,2026-09-03T06:02:04,web,text,business,How do I connect to the airport Wi-Fi?,wifi,wifi,0.621,False,True,591,296,5,False
Uda45a43d,S5bb543dc7f,3,2026-09-03T06:02:34,web,text,business,Where do I get a visa on arrival?,visa_on_arrival,visa_on_arrival,0.729,False,True,742,335,5,False
Uda45a43d,S5bb543dc7f,4,2026-09-03T06:03:38,web,text,business,Where is the nearest information desk? why is this so hard,information_desk,information_desk,0.99,False,True,380,165,4,True
Uda45a43d,S5bb543dc7f,5,2026-09-03T06:03:48,web,text,business,Is there a lounge near terminal 2?,lounge,lounge,0.906,False,True,489,267,4,False
Uda45a43d,S5bb543dc7f,6,2026-09-03T06:04:22,web,text,business,Where is the nearest coffee shop?,coffee_shop,coffee_shop,0.709,False,True,436,257,5,False
U79f9b109,S727f8b32f6,0,2026-09-06T05:24:00,mobile_app,text,leisure,Where do I pick up my luggage?,baggage_claim,baggage_claim,0.771,False,True,729,321,5,False
U79f9b109,S727f8b32f6,1,2026-09-06T05:24:41,mobile_app,text,leisure,Where is the nearest information desk?,information_desk,information_desk,0.925,False,True,492,265,5,False
Ucaae30ec,S80db5fd2a0,0,2026-09-02T06:16:00,web,image,transit,"My phone is dead, where can I charge it?",charging_station,charging_station,0.684,False,True,1457,570,5,False
Ucaae30ec,S80db5fd2a0,1,2026-09-02T06:16:16,web,text,transit,Where is the customs declaration desk?,customs,customs,0.933,False,True,512,200,5,False
Ucaae30ec,S80db5fd2a0,2,2026-09-02T06:16:26,web,text,transit,Where is the transfer desk for connecting passengers?,transfer_desk,water_fountain,0.54,False,False,647,286,2,False
Ucaae30ec,Sae76883b38,0,2026-08-28T05:20:00,in_terminal_wifi,voice,transit,Where is the transfer desk for connecting passengers?,transfer_desk,transit_connection,0.466,False,False,1626,622,2,False
U79189e32,Sde003ebdf1,0,2026-08-28T19:11:00,mobile_app,voice,transit,Where can I take a shower?,shower_facility,shower_facility,0.846,False,True,2456,1160,5,False
U79189e32,Sde003ebdf1,1,2026-08-28T19:11:58,mobile_app,voice,transit,Where can I relax before my flight in terminal 2?,lounge,lounge,0.903,False,True,2222,1114,4,False
U79189e32,Sde003ebdf1,2,2026-08-28T19:12:57,mobile_app,text,transit,Where can I take a shower?,shower_facility,shower_facility,0.701,False,True,922,391,4,False
U79189e32,Sde003ebdf1,3,2026-08-28T19:14:22,mobile_app,text,transit,"I have a connecting flight, where do I go?",transit_connection,transfer_desk,0.483,False,False,735,399,2,False
U79189e32,S7b38338065,0,2026-09-07T04:08:00,web,text,transit,Do I need to declare anything at customs?,customs,customs,0.738,False,True,470,208,5,False
U79189e32,S7b38338065,1,2026-09-07T04:08:34,web,text,transit,Where do I go through passport control?,immigration,immigration,0.826,False,True,962,429,5,False
U79189e32,S7b38338065,2,2026-09-07T04:09:37,web,text,transit,Where is the baggage drop counter?,baggage_drop,baggage_drop,0.864,False,True,1441,528,5,False
U79189e32,S478d3c6747,0,2026-08-27T05:06:00,in_terminal_wifi,text,transit,one more time Is there a family room for changing my baby? seriously?,family_room,family_room,0.97,False,True,717,343,4,True
U79189e32,S478d3c6747,1,2026-08-27T05:06:23,in_terminal_wifi,voice,transit,"I have a connecting flight, where do I go?",transit_connection,fallback,0.358,True,False,2717,1175,2,False
U79189e32,S478d3c6747,2,2026-08-27T05:07:27,in_terminal_wifi,text,transit,one more time Where can I take a shower? this is useless,shower_facility,shower_facility,0.99,False,True,553,220,5,True
U79189e32,S478d3c6747,3,2026-08-27T05:08:47,in_terminal_wifi,voice,transit,again Where is the customs declaration desk? why is this so hard,customs,customs,0.854,False,True,1277,739,4,True
U79189e32,S478d3c6747,4,2026-08-27T05:09:16,in_terminal_wifi,text,transit,"I have a connecting flight, where do I go?",transit_connection,medical_assistance,0.468,False,False,1446,851,2,False
Ua4daa8c2,Sedb73ab71a,0,2026-09-05T15:40:00,in_terminal_wifi,voice,transit,How long is the security line right now?,security,security,0.634,False,True,1713,948,4,False
Ua4daa8c2,Sedb73ab71a,1,2026-09-05T15:41:03,in_terminal_wifi,text,transit,Is there a play area for children?,kids_play_area,kids_play_area,0.679,False,True,718,297,4,False
Ued529522,Sf4899caf3b,0,2026-08-28T12:29:00,kiosk,image,transit,"I have a connecting flight, where do I go?",transit_connection,find_gate,0.464,False,False,904,457,2,False
Ued529522,Sf4899caf3b,1,2026-08-28T12:29:16,kiosk,image,transit,Can I smoke inside the terminal?,smoking_area,smoking_area,0.865,False,True,1676,599,5,False
U68b423b4,Sb5e5dab155,0,2026-09-01T17:37:00,kiosk,text,leisure,Is there a currency exchange counter near departures?,currency_exchange,currency_exchange,0.944,False,True,627,232,5,False
U68b423b4,Sb5e5dab155,1,2026-09-01T17:37:18,kiosk,voice,leisure,What time does boarding start for my flight?,boarding_time,boarding_time,0.835,False,True,2207,846,5,False
U68b423b4,Sb5e5dab155,2,2026-09-01T17:38:12,kiosk,image,leisure,Where is the airport police station?,police_desk,information_desk,0.511,False,False,1262,756,2,False
U68b423b4,Sb5e5dab155,3,2026-09-01T17:38:30,kiosk,text,leisure,How do I connect to the airport Wi-Fi?,wifi,wifi,0.854,False,True,598,252,4,False
Ub9f591fd,S3ef5b5243b,0,2026-09-02T00:54:00,mobile_app,voice,leisure,Is there a currency exchange counter near departures? why is this so hard,currency_exchange,currency_exchange,0.743,False,True,1408,671,4,True
Ub9f591fd,S3ef5b5243b,1,2026-09-02T00:54:45,mobile_app,voice,leisure,Where can I pray at the airport?,prayer_room,prayer_room,0.655,False,True,2202,886,4,False
Ub9f591fd,S3ef5b5243b,2,2026-09-02T00:55:52,mobile_app,text,leisure,Where is the check in desk for international flights?,check_in,check_in,0.96,False,True,918,386,5,False
U67df1c0d,S86dad62ecf,0,2026-08-31T18:07:00,web,text,transit,How do I get to the train station from the airport?,transport,transport,0.728,False,True,446,199,4,False
U67df1c0d,S86dad62ecf,1,2026-08-31T18:07:52,web,text,transit,Which bus goes to the city centre?,bus_stop,bus_stop,0.725,False,True,853,504,4,False
U67df1c0d,S86dad62ecf,2,2026-08-31T18:08:41,web,text,transit,Where do I go through passport control?,immigration,customs,0.544,False,False,424,158,2,False
U67df1c0d,S86dad62ecf,3,2026-08-31T18:09:31,web,image,transit,Is there somewhere to charge my laptop?,charging_station,charging_station,0.858,False,True,1285,507,5,False
U67df1c0d,S86dad62ecf,4,2026-08-31T18:09:43,web,text,transit,Where is the smoking area?,smoking_area,smoking_area,0.768,False,True,399,207,4,True
U67df1c0d,S00a4abedda,0,2026-09-02T23:39:00,mobile_app,text,transit,Where is the taxi pickup zone?,transport,transport,0.844,False,True,418,181,5,False
U67df1c0d,S00a4abedda,1,2026-09-02T23:40:00,mobile_app,image,transit,"I need medical assistance, where should I go?",medical_assistance,wifi,0.474,False,False,2020,823,2,False
U67df1c0d,S00a4abedda,2,2026-09-02T23:40:48,mobile_app,text,transit,Where is the transfer desk for connecting passengers?,transfer_desk,transit_connection,0.527,False,False,1532,621,3,False
U67df1c0d,S00a4abedda,3,2026-09-02T23:41:53,mobile_app,text,transit,Where is the customs declaration desk?,customs,customs,0.822,False,True,668,325,5,False
U9e48d5ef,Sdbe4a3cf72,0,2026-09-06T01:50:00,mobile_app,image,business,What time does boarding start for my flight?,boarding_time,boarding_time,0.932,False,True,2186,977,4,False
U9e48d5ef,Sdbe4a3cf72,1,2026-09-06T01:50:50,mobile_app,voice,business,Is there a USB charging point near the gates?,charging_station,charging_station,0.887,False,True,1690,908,5,False
U9e48d5ef,Sdbe4a3cf72,2,2026-09-06T01:51:31,mobile_app,text,business,Is there a USB charging point near the gates?,charging_station,charging_station,0.828,False,True,780,292,5,False
Ud7e99e6c,S33bd11a90a,0,2026-08-26T07:09:00,web,text,leisure,Where can I find an ATM?,atm,atm,0.652,False,True,982,373,5,False
Ud7e99e6c,S33bd11a90a,1,2026-08-26T07:10:16,web,text,leisure,Is there a hotel inside the airport?,hotel_airside,vending_machine,0.502,False,False,574,336,2,False
Ud7e99e6c,S33bd11a90a,2,2026-08-26T07:10:26,web,text,leisure,still Where is the transfer desk for connecting passengers? seriously?,transfer_desk,transit_connection,0.6,False,False,1442,790,2,True
Ud7e99e6c,S33bd11a90a,3,2026-08-26T07:11:29,web,text,leisure,What time does boarding start for my flight?,boarding_time,boarding_time,0.851,False,True,587,351,5,False
Ud7e99e6c,S33bd11a90a,4,2026-08-26T07:12:06,web,image,leisure,Where can I find shops in the terminal?,shopping,shopping,0.735,False,True,1157,417,4,False
Ud7e99e6c,S33bd11a90a,5,2026-08-26T07:13:11,web,text,leisure,Where is the nearest coffee shop?,coffee_shop,coffee_shop,0.99,False,True,777,439,5,False
U10a29533,S67ec8e4426,0,2026-09-06T08:37:00,web,text,first_time,Is there somewhere to charge my laptop?,charging_station,charging_station,0.99,False,True,725,298,5,False
Ub93e561d,S45fb5281ba,0,2026-08-25T14:42:00,kiosk,text,family,Where are the vending machines?,vending_machine,restaurant,0.544,False,False,1034,490,3,False
Ub93e561d,Sab1af54502,0,2026-08-29T15:11:00,mobile_app,image,family,Where can I eat before my flight?,restaurant,restaurant,0.928,False,True,1098,471,5,False
Ub93e561d,Sab1af54502,1,2026-08-29T15:11:23,mobile_app,text,family,Where can I exchange money?,currency_exchange,currency_exchange,0.787,False,True,588,316,5,False
Ub93e561d,Sab1af54502,2,2026-08-29T15:11:41,mobile_app,text,family,Where can I find shops in the terminal?,shopping,shopping,0.658,False,True,572,244,4,False
Ub93e561d,Se3d75aed81,0,2026-09-05T06:08:00,mobile_app,image,family,Where do I pick up my luggage?,baggage_claim,baggage_claim,0.732,False,True,1227,478,4,False
Ub93e561d,Se3d75aed81,1,2026-09-05T06:09:19,mobile_app,text,family,How do I get to the train station from the airport?,transport,transport,0.852,False,True,388,196,4,False
Ub93e561d,Se3d75aed81,2,2026-09-05T06:09:29,mobile_app,voice,family,Is there a play area for children?,kids_play_area,kids_play_area,0.897,False,True,2463,1030,5,False
Ub93e561d,Se3d75aed81,3,2026-09-05T06:10:01,mobile_app,text,family,"I lost my bag, where is lost and found?",lost_and_found,lost_and_found,0.825,False,True,535,241,5,False
Ub93e561d,Se3d75aed81,4,2026-09-05T06:11:24,mobile_app,voice,family,Where is the nearest information desk?,information_desk,information_desk,0.74,False,True,2646,1001,5,False
Ub93e561d,Se3d75aed81,5,2026-09-05T06:12:47,mobile_app,text,family,Where is the nearest emergency exit?,emergency_exit,currency_exchange,0.546,False,False,738,300,3,False
U14ea7cb4,S216d73d4e7,0,2026-09-04T17:08:00,web,text,first_time,Which bus goes to the city centre?,bus_stop,bus_stop,0.799,False,True,867,348,5,False
U14ea7cb4,S216d73d4e7,1,2026-09-04T17:08:26,web,text,first_time,"I need to check in for my flight, where do I go?",check_in,self_checkin_kiosk,0.902,False,False,929,415,2,False
U14ea7cb4,S216d73d4e7,2,2026-09-04T17:08:58,web,voice,first_time,"I need special assistance, I use a wheelchair.",special_assistance,fallback,0.437,True,False,3271,1351,1,False
U14ea7cb4,S216d73d4e7,3,2026-09-04T17:10:01,web,text,first_time,as I said Is there halal food available at the airport? come on,halal_food,halal_food,0.582,False,True,679,317,4,True
U14ea7cb4,S216d73d4e7,4,2026-09-04T17:11:16,web,text,first_time,How do I get to baggage claim?,baggage_claim,baggage_claim,0.99,False,True,661,310,4,False
U14ea7cb4,Sb08c99e63d,0,2026-09-01T09:01:00,web,image,first_time,Where is gate C3?,find_gate,find_gate,0.611,False,True,2062,990,5,False
U14ea7cb4,Sb08c99e63d,1,2026-09-01T09:01:20,web,text,first_time,Where can I exchange money?,currency_exchange,currency_exchange,0.881,False,True,423,228,4,False
U14ea7cb4,Sb08c99e63d,2,2026-09-01T09:02:39,web,text,first_time,Where is the transfer desk for connecting passengers?,transfer_desk,check_in,0.764,False,False,1777,767,2,False
U14ea7cb4,Sb08c99e63d,3,2026-09-01T09:03:57,web,text,first_time,Where is gate C3?,find_gate,find_gate,0.743,False,True,755,374,5,False
U7adadeef,Sc1dc4a553d,0,2026-09-03T23:36:00,mobile_app,text,first_time,one more time Where is the nearest emergency exit?,emergency_exit,fallback,0.371,True,False,612,280,1,True
U7adadeef,Sc1dc4a553d,1,2026-09-03T23:37:19,mobile_app,text,first_time,Can I store my bags somewhere while I wait?,bag_storage,bag_storage,0.792,False,True,861,390,4,False
U7adadeef,Sc1dc4a553d,2,2026-09-03T23:37:36,mobile_app,image,first_time,What time does boarding start for my flight?,boarding_time,boarding_time,0.598,False,True,1132,656,5,False
U7adadeef,Sc1dc4a553d,3,2026-09-03T23:38:36,mobile_app,text,first_time,Where is a power outlet in the terminal?,charging_station,charging_station,0.873,False,True,1423,715,5,False
U7adadeef,Sc1dc4a553d,4,2026-09-03T23:38:55,mobile_app,voice,first_time,Where are the self check-in kiosks? this is useless,self_checkin_kiosk,fallback,0.326,True,False,2045,1223,1,True
U7adadeef,Sc1dc4a553d,5,2026-09-03T23:39:55,mobile_app,text,first_time,How do I get to the train station from the airport?,transport,transport,0.758,False,True,689,301,5,False
Ub6911b52,Se427df3b45,0,2026-09-05T08:40:00,mobile_app,voice,first_time,Where is the check in desk for international flights?,check_in,check_in,0.682,False,True,1772,678,5,False
Ub6911b52,Sabf154dd37,0,2026-09-03T09:02:00,mobile_app,voice,first_time,"I need to check in for my flight, where do I go?",check_in,check_in,0.939,False,True,1006,561,5,False
Ub6911b52,Sabf154dd37,1,2026-09-03T09:02:28,mobile_app,text,first_time,Has my gate changed?,gate_change,fallback,0.446,True,False,1397,542,1,False
Ub6911b52,Sabf154dd37,2,2026-09-03T09:02:49,mobile_app,voice,first_time,Where is gate C3?,find_gate,find_gate,0.678,False,True,997,585,4,False
Ub6911b52,Sabf154dd37,3,2026-09-03T09:04:12,mobile_app,image,first_time,How do I get to the train station from the airport?,transport,transport,0.99,False,True,1247,684,4,False
Ub6911b52,Sabf154dd37,4,2026-09-03T09:04:55,mobile_app,voice,first_time,Where is the customs declaration desk?,customs,immigration,0.835,False,False,1202,699,3,False
Ub6911b52,Sabf154dd37,5,2026-09-03T09:06:17,mobile_app,voice,first_time,How do I get to baggage claim?,baggage_claim,baggage_claim,0.83,False,True,1411,745,4,False
U77b24d09,Scff3d0bcb9,0,2026-09-06T09:15:00,kiosk,text,first_time,Where can I find airport transport?,transport,transport,0.625,False,True,467,202,4,False
U77b24d09,Scff3d0bcb9,1,2026-09-06T09:15:25,kiosk,text,first_time,Is there a rest area or sleep pods?,sleeping_area,sleeping_area,0.798,False,True,841,313,4,False
U77b24d09,Scff3d0bcb9,2,2026-09-06T09:15:51,kiosk,text,first_time,How much does airport parking cost?,parking,parking,0.793,False,True,476,206,4,False
U77b24d09,Scff3d0bcb9,3,2026-09-06T09:16:03,kiosk,image,first_time,Where is security control?,security,fallback,0.438,True,False,1829,715,1,False
U77b24d09,Scff3d0bcb9,4,2026-09-06T09:17:32,kiosk,text,first_time,Where can I relax before my flight in terminal 2?,lounge,lounge,0.929,False,True,1645,721,4,True
U478d375a,S361990a99b,0,2026-09-03T01:18:00,mobile_app,text,business,Where is the transfer desk for connecting passengers?,transfer_desk,transfer_desk,0.739,False,True,1018,394,4,False
U478d375a,S361990a99b,1,2026-09-03T01:18:44,mobile_app,voice,business,Where can I relax before my flight in terminal 2?,lounge,lounge,0.731,False,True,1519,759,5,False
U478d375a,S361990a99b,2,2026-09-03T01:18:52,mobile_app,image,business,Where are the self check-in kiosks?,self_checkin_kiosk,fallback,0.387,True,False,2649,1195,1,False
U478d375a,S361990a99b,3,2026-09-03T01:20:12,mobile_app,text,business,Where can I rent a car?,car_rental,car_rental,0.805,False,True,681,291,5,False
U478d375a,Scd0484f9d8,0,2026-09-01T04:02:00,mobile_app,text,business,"I've lost my child, who do I contact?",lost_child,special_assistance,0.539,False,False,746,377,2,False
U478d375a,Scd0484f9d8,1,2026-09-01T04:03:29,mobile_app,image,business,How do I connect to the airport Wi-Fi?,wifi,wifi,0.719,False,True,1300,626,5,False
U478d375a,Scd0484f9d8,2,2026-09-01T04:04:48,mobile_app,voice,business,Where do I get a visa on arrival?,visa_on_arrival,fallback,0.421,True,False,2205,869,2,False
U478d375a,S9ed4a96068,0,2026-09-02T11:24:00,in_terminal_wifi,text,business,Where is security control?,security,security,0.744,False,True,479,254,5,False
U478d375a,S9ed4a96068,1,2026-09-02T11:25:14,in_terminal_wifi,voice,business,Is there a lounge near terminal 2?,lounge,lounge,0.745,False,True,1146,608,5,False
U478d375a,S9ed4a96068,2,2026-09-02T11:26:29,in_terminal_wifi,text,business,"I lost my bag, where is lost and found?",lost_and_found,information_desk,0.757,False,False,568,254,3,False
Ud894e57a,S8473443934,0,2026-09-07T06:11:00,mobile_app,text,family,Where can I eat before my flight?,restaurant,restaurant,0.869,False,True,1069,552,4,False
Ud894e57a,S8473443934,1,2026-09-07T06:12:08,mobile_app,text,family,Where is gate C3?,find_gate,find_gate,0.801,False,True,977,520,5,False
Ud894e57a,S7b261f6606,0,2026-09-02T10:53:00,web,text,family,Where can I refill my water bottle?,water_fountain,water_fountain,0.682,False,True,687,350,4,False
Ud894e57a,S7b261f6606,1,2026-09-02T10:53:45,web,image,family,Is there a family room for changing my baby?,family_room,family_room,0.864,False,True,846,482,5,False
Ud894e57a,S31f9674d5b,0,2026-08-27T08:05:00,mobile_app,voice,family,"I've lost my child, who do I contact?",lost_child,lost_child,0.581,False,True,1898,963,5,False
Ud894e57a,S31f9674d5b,1,2026-08-27T08:05:33,mobile_app,text,family,Is there a play area for children?,kids_play_area,lost_child,0.533,False,False,253,127,3,False
Ud894e57a,S31f9674d5b,2,2026-08-27T08:06:45,mobile_app,image,family,"I lost my bag, where is lost and found?",lost_and_found,parking,0.707,False,False,1237,435,2,False
Ud894e57a,S31f9674d5b,3,2026-08-27T08:07:16,mobile_app,text,family,"again Is there a family room for changing my baby? for the third time,",family_room,family_room,0.879,False,True,477,226,4,True
Ud894e57a,S31f9674d5b,4,2026-08-27T08:08:00,mobile_app,voice,family,Where can I take a shower? this is useless,shower_facility,lounge,0.908,False,False,2496,1378,2,True
Ud894e57a,S09bf9f6492,0,2026-08-26T22:18:00,web,voice,family,Is there a play area for children?,kids_play_area,kids_play_area,0.879,False,True,1774,716,4,False
Ud894e57a,S09bf9f6492,1,2026-08-26T22:19:25,web,text,family,"I've lost my child, who do I contact?",lost_child,fallback,0.447,True,False,1132,607,1,False
Ud894e57a,S09bf9f6492,2,2026-08-26T22:20:10,web,text,family,Where can I rent a car?,car_rental,information_desk,0.853,False,False,594,266,3,False
Ud894e57a,S09bf9f6492,3,2026-08-26T22:21:13,web,text,family,Where are the vending machines?,vending_machine,restaurant,0.496,False,False,721,262,3,False
Ueb61fb20,Seeb2600bc9,0,2026-09-07T05:24:00,web,text,family,Where is the nearest coffee shop?,coffee_shop,coffee_shop,0.735,False,True,1240,450,5,False
Ueb61fb20,Seeb2600bc9,1,2026-09-07T05:25:03,web,text,family,Is there a play area for children?,kids_play_area,kids_play_area,0.929,False,True,406,207,5,False
U29788d56,S1476a59b4e,0,2026-09-07T13:18:00,web,image,leisure,Is there a currency exchange counter near departures?,currency_exchange,currency_exchange,0.746,False,True,1162,657,5,False
U29788d56,S1476a59b4e,1,2026-09-07T13:19:18,web,text,leisure,Where is the nearest restroom?,restroom,restroom,0.751,False,True,839,439,4,False
U29788d56,S1476a59b4e,2,2026-09-07T13:20:43,web,text,leisure,Where can I find shops in the terminal?,shopping,duty_free,0.706,False,False,754,451,2,False
U491ed438,S00e4508525,0,2026-09-05T23:39:00,web,text,leisure,How much does airport parking cost?,parking,parking,0.776,False,True,506,271,4,False
U491ed438,S00e4508525,1,2026-09-05T23:40:06,web,text,leisure,What time does boarding start for my flight?,boarding_time,boarding_time,0.948,False,True,1193,647,4,False
U491ed438,S00e4508525,2,2026-09-05T23:40:53,web,text,leisure,Where is the nearest information desk?,information_desk,information_desk,0.78,False,True,1236,681,5,False
U491ed438,S00e4508525,3,2026-09-05T23:41:29,web,text,leisure,Where is the duty-free shop?,duty_free,duty_free,0.94,False,True,686,321,4,False
U491ed438,S00e4508525,4,2026-09-05T23:42:27,web,text,leisure,Where is the pharmacy?,pharmacy,medical_assistance,0.474,False,False,808,483,3,False
U6ed99996,Sf47d1ea2af,0,2026-09-03T16:41:00,web,image,business,"My phone is dead, where can I charge it?",charging_station,charging_station,0.99,False,True,2722,1556,4,False
U6ed99996,Sf47d1ea2af,1,2026-09-03T16:41:23,web,image,business,How do I connect to the airport Wi-Fi?,wifi,wifi,0.663,False,True,1151,445,5,False
U6ed99996,Sf47d1ea2af,2,2026-09-03T16:42:05,web,text,business,What time does boarding start for my flight?,boarding_time,boarding_time,0.67,False,True,1326,469,5,False
U6ed99996,Sf47d1ea2af,3,2026-09-03T16:43:14,web,text,business,Where is the transfer desk for connecting passengers?,transfer_desk,transfer_desk,0.67,False,True,390,161,5,False
U6ed99996,S20bf3ee07c,0,2026-08-31T22:09:00,in_terminal_wifi,voice,business,Where is the duty-free shop?,duty_free,duty_free,0.707,False,True,2410,1296,5,False
U6ed99996,S20bf3ee07c,1,2026-08-31T22:09:08,in_terminal_wifi,voice,business,Where can I find an ATM?,atm,atm,0.698,False,True,622,235,5,False
U6ed99996,S20bf3ee07c,2,2026-08-31T22:10:05,in_terminal_wifi,text,business,Is there a lounge near terminal 2?,lounge,lounge,0.712,False,True,420,211,5,False
Uc83056cb,Sd0c31807d3,0,2026-09-05T15:03:00,mobile_app,voice,leisure,Has my gate changed?,gate_change,gate_change,0.585,False,True,1184,523,5,False
Uc83056cb,Sd0c31807d3,1,2026-09-05T15:04:29,mobile_app,text,leisure,Do I need to declare anything at customs?,customs,customs,0.792,False,True,669,391,5,False
Uc83056cb,Sd0c31807d3,2,2026-09-05T15:04:54,mobile_app,voice,leisure,Is there a restaurant open now near gate B12?,restaurant,restaurant,0.706,False,True,1803,957,5,False
Uc83056cb,Sd0c31807d3,3,2026-09-05T15:06:02,mobile_app,image,leisure,Where is the transfer desk for connecting passengers?,transfer_desk,check_in,0.643,False,False,1299,624,3,False
Uc8d97975,S2036e1ac58,0,2026-08-28T11:29:00,web,text,transit,"I see an unattended bag, who do I report it to?",unattended_baggage,unattended_baggage,0.831,False,True,998,465,4,False
Uc8d97975,S2036e1ac58,1,2026-08-28T11:29:18,web,text,transit,Where is the nearest information desk?,information_desk,information_desk,0.99,False,True,721,387,5,False
